Date,Time,benzene,Status
04/01/1999,18:00:00,3.67,V ugm-3
04/01/1999,19:00:00,3.77,V ugm-3
04/01/1999,20:00:00,3.97,V ugm-3
04/01/1999,21:00:00,2.73,V ugm-3
04/01/1999,22:00:00,2.02,V ugm-3
04/01/1999,23:00:00,1.37,V ugm-3
04/01/1999,24:00:00,1.79,V ugm-3
05/01/1999,01:00:00,1.17,V ugm-3
05/01/1999,02:00:00,0.81,V ugm-3
05/01/1999,03:00:00,0.72,V ugm-3
05/01/1999,04:00:00,0.68,V ugm-3
05/01/1999,05:00:00,0.78,V ugm-3
05/01/1999,06:00:00,0.65,V ugm-3
05/01/1999,07:00:00,0.75,V ugm-3
05/01/1999,08:00:00,1.2,V ugm-3
05/01/1999,09:00:00,1.82,V ugm-3
05/01/1999,10:00:00,2.63,V ugm-3
05/01/1999,11:00:00,2.41,V ugm-3
05/01/1999,12:00:00,2.28,V ugm-3
05/01/1999,13:00:00,2.34,V ugm-3
05/01/1999,14:00:00,1.98,V ugm-3
05/01/1999,15:00:00,1.92,V ugm-3
05/01/1999,16:00:00,No data,V ugm-3
05/01/1999,17:00:00,2.54,V ugm-3
05/01/1999,18:00:00,3.28,V ugm-3
05/01/1999,19:00:00,3.25,V ugm-3
05/01/1999,20:00:00,3.61,V ugm-3
05/01/1999,21:00:00,2.86,V ugm-3
05/01/1999,22:00:00,3.09,V ugm-3
05/01/1999,23:00:00,2.28,V ugm-3
05/01/1999,24:00:00,1.89,V ugm-3
06/01/1999,01:00:00,1.72,V ugm-3
06/01/1999,02:00:00,1.53,V ugm-3
06/01/1999,03:00:00,1.33,V ugm-3
06/01/1999,04:00:00,1.2,V ugm-3
06/01/1999,05:00:00,No data,V ugm-3
06/01/1999,06:00:00,1.07,V ugm-3
06/01/1999,07:00:00,1.2,V ugm-3
06/01/1999,08:00:00,1.85,V ugm-3
06/01/1999,09:00:00,2.5,V ugm-3
06/01/1999,10:00:00,4.45,V ugm-3
06/01/1999,11:00:00,3.28,V ugm-3
06/01/1999,12:00:00,2.93,V ugm-3
06/01/1999,13:00:00,2.96,V ugm-3
06/01/1999,14:00:00,2.83,V ugm-3
06/01/1999,15:00:00,2.73,V ugm-3
06/01/1999,16:00:00,3.12,V ugm-3
06/01/1999,17:00:00,3.22,V ugm-3
06/01/1999,18:00:00,3.09,V ugm-3
06/01/1999,19:00:00,3.32,V ugm-3
06/01/1999,20:00:00,2.83,V ugm-3
06/01/1999,21:00:00,2.7,V ugm-3
06/01/1999,22:00:00,2.5,V ugm-3
06/01/1999,23:00:00,2.89,V ugm-3
06/01/1999,24:00:00,2.83,V ugm-3
07/01/1999,01:00:00,1.89,V ugm-3
07/01/1999,02:00:00,1.95,V ugm-3
07/01/1999,03:00:00,1.46,V ugm-3
07/01/1999,04:00:00,1.82,V ugm-3
07/01/1999,05:00:00,1.69,V ugm-3
07/01/1999,06:00:00,1.37,V ugm-3
07/01/1999,07:00:00,1.63,V ugm-3
07/01/1999,08:00:00,2.57,V ugm-3
07/01/1999,09:00:00,3.9,V ugm-3
07/01/1999,10:00:00,4.84,V ugm-3
07/01/1999,11:00:00,5.1,V ugm-3
07/01/1999,12:00:00,4.55,V ugm-3
07/01/1999,13:00:00,3.51,V ugm-3
07/01/1999,14:00:00,3.06,V ugm-3
07/01/1999,15:00:00,2.89,V ugm-3
07/01/1999,16:00:00,3.32,V ugm-3
07/01/1999,17:00:00,2.6,V ugm-3
07/01/1999,18:00:00,2.5,V ugm-3
07/01/1999,19:00:00,2.5,V ugm-3
07/01/1999,20:00:00,3.48,V ugm-3
07/01/1999,21:00:00,2.54,V ugm-3
07/01/1999,22:00:00,2.21,V ugm-3
07/01/1999,23:00:00,2.31,V ugm-3
07/01/1999,24:00:00,2.05,V ugm-3
08/01/1999,01:00:00,1.79,V ugm-3
08/01/1999,02:00:00,1.53,V ugm-3
08/01/1999,03:00:00,1.17,V ugm-3
08/01/1999,04:00:00,No data,V ugm-3
08/01/1999,05:00:00,1.33,V ugm-3
08/01/1999,06:00:00,1.33,V ugm-3
08/01/1999,07:00:00,1.59,V ugm-3
08/01/1999,08:00:00,2.24,V ugm-3
08/01/1999,09:00:00,3.77,V ugm-3
08/01/1999,10:00:00,5.85,V ugm-3
08/01/1999,11:00:00,5.4,V ugm-3
08/01/1999,12:00:00,3.77,V ugm-3
08/01/1999,13:00:00,3.58,V ugm-3
08/01/1999,14:00:00,2.28,V ugm-3
08/01/1999,15:00:00,4.75,V ugm-3
08/01/1999,16:00:00,10.3,V ugm-3
08/01/1999,17:00:00,12.71,V ugm-3
08/01/1999,18:00:00,8,V ugm-3
08/01/1999,19:00:00,13.81,V ugm-3
08/01/1999,20:00:00,8.74,V ugm-3
08/01/1999,21:00:00,5.75,V ugm-3
08/01/1999,22:00:00,3.8,V ugm-3
08/01/1999,23:00:00,3.41,V ugm-3
08/01/1999,24:00:00,3.09,V ugm-3
09/01/1999,01:00:00,2.6,V ugm-3
09/01/1999,02:00:00,2.73,V ugm-3
09/01/1999,03:00:00,2.24,V ugm-3
09/01/1999,04:00:00,1.82,V ugm-3
09/01/1999,05:00:00,1.82,V ugm-3
09/01/1999,06:00:00,1.85,V ugm-3
09/01/1999,07:00:00,1.76,V ugm-3
09/01/1999,08:00:00,2.18,V ugm-3
09/01/1999,09:00:00,3.09,V ugm-3
09/01/1999,10:00:00,3.32,V ugm-3
09/01/1999,11:00:00,3.74,V ugm-3
09/01/1999,12:00:00,4.81,V ugm-3
09/01/1999,13:00:00,4,V ugm-3
09/01/1999,14:00:00,4.29,V ugm-3
09/01/1999,15:00:00,4.06,V ugm-3
09/01/1999,16:00:00,3.84,V ugm-3
09/01/1999,17:00:00,4.06,V ugm-3
09/01/1999,18:00:00,4.58,V ugm-3
09/01/1999,19:00:00,4.65,V ugm-3
09/01/1999,20:00:00,4.97,V ugm-3
09/01/1999,21:00:00,4.84,V ugm-3
09/01/1999,22:00:00,4,V ugm-3
09/01/1999,23:00:00,5.36,V ugm-3
09/01/1999,24:00:00,4.84,V ugm-3
10/01/1999,01:00:00,3.8,V ugm-3
10/01/1999,02:00:00,3.64,V ugm-3
10/01/1999,03:00:00,No data,V ugm-3
10/01/1999,04:00:00,2.24,V ugm-3
10/01/1999,05:00:00,1.95,V ugm-3
10/01/1999,06:00:00,1.63,V ugm-3
10/01/1999,07:00:00,2.28,V ugm-3
10/01/1999,08:00:00,2.15,V ugm-3
10/01/1999,09:00:00,2.83,V ugm-3
10/01/1999,10:00:00,3.25,V ugm-3
10/01/1999,11:00:00,3.25,V ugm-3
10/01/1999,12:00:00,4.81,V ugm-3
10/01/1999,13:00:00,4.03,V ugm-3
10/01/1999,14:00:00,5.04,V ugm-3
10/01/1999,15:00:00,5.79,V ugm-3
10/01/1999,16:00:00,7.41,V ugm-3
10/01/1999,17:00:00,7.9,V ugm-3
10/01/1999,18:00:00,10.95,V ugm-3
10/01/1999,19:00:00,7.48,V ugm-3
10/01/1999,20:00:00,5.07,V ugm-3
10/01/1999,21:00:00,3.71,V ugm-3
10/01/1999,22:00:00,2.86,V ugm-3
10/01/1999,23:00:00,2.5,V ugm-3
10/01/1999,24:00:00,2.24,V ugm-3
11/01/1999,01:00:00,2.05,V ugm-3
11/01/1999,02:00:00,1.89,V ugm-3
11/01/1999,03:00:00,1.56,V ugm-3
11/01/1999,04:00:00,1.4,V ugm-3
11/01/1999,05:00:00,1.56,V ugm-3
11/01/1999,06:00:00,1.79,V ugm-3
11/01/1999,07:00:00,2.24,V ugm-3
11/01/1999,08:00:00,2.8,V ugm-3
11/01/1999,09:00:00,4.68,V ugm-3
11/01/1999,10:00:00,6.24,V ugm-3
11/01/1999,11:00:00,4.52,V ugm-3
11/01/1999,12:00:00,3.8,V ugm-3
11/01/1999,13:00:00,3.9,V ugm-3
11/01/1999,14:00:00,4.16,V ugm-3
11/01/1999,15:00:00,3.54,V ugm-3
11/01/1999,16:00:00,4.23,V ugm-3
11/01/1999,17:00:00,5.04,V ugm-3
11/01/1999,18:00:00,5.79,V ugm-3
11/01/1999,19:00:00,9.43,V ugm-3
11/01/1999,20:00:00,7.77,V ugm-3
11/01/1999,21:00:00,7.9,V ugm-3
11/01/1999,22:00:00,9.3,V ugm-3
11/01/1999,23:00:00,9.3,V ugm-3
11/01/1999,24:00:00,10.79,V ugm-3
12/01/1999,01:00:00,10.14,V ugm-3
12/01/1999,02:00:00,No data,V ugm-3
12/01/1999,03:00:00,4.78,V ugm-3
12/01/1999,04:00:00,3.64,V ugm-3
12/01/1999,05:00:00,3.45,V ugm-3
12/01/1999,06:00:00,2.86,V ugm-3
12/01/1999,07:00:00,2.63,V ugm-3
12/01/1999,08:00:00,3.19,V ugm-3
12/01/1999,09:00:00,4.71,V ugm-3
12/01/1999,10:00:00,4.03,V ugm-3
12/01/1999,11:00:00,3.09,V ugm-3
12/01/1999,12:00:00,2.05,V ugm-3
12/01/1999,13:00:00,1.82,V ugm-3
12/01/1999,14:00:00,2.15,V ugm-3
12/01/1999,15:00:00,2.08,V ugm-3
12/01/1999,16:00:00,3.41,V ugm-3
12/01/1999,17:00:00,5.43,V ugm-3
12/01/1999,18:00:00,4.36,V ugm-3
12/01/1999,19:00:00,4.42,V ugm-3
12/01/1999,20:00:00,3.48,V ugm-3
12/01/1999,21:00:00,2.73,V ugm-3
12/01/1999,22:00:00,2.76,V ugm-3
12/01/1999,23:00:00,2.11,V ugm-3
12/01/1999,24:00:00,1.89,V ugm-3
13/01/1999,01:00:00,1.82,V ugm-3
13/01/1999,02:00:00,1.72,V ugm-3
13/01/1999,03:00:00,1.11,V ugm-3
13/01/1999,04:00:00,0.81,V ugm-3
13/01/1999,05:00:00,0.75,V ugm-3
13/01/1999,06:00:00,0.85,V ugm-3
13/01/1999,07:00:00,1.43,V ugm-3
13/01/1999,08:00:00,3.48,V ugm-3
13/01/1999,09:00:00,5.07,V ugm-3
13/01/1999,10:00:00,7.22,V ugm-3
13/01/1999,11:00:00,7.38,V ugm-3
13/01/1999,12:00:00,5.92,V ugm-3
13/01/1999,13:00:00,4.45,V ugm-3
13/01/1999,14:00:00,3.84,V ugm-3
13/01/1999,15:00:00,2.96,V ugm-3
13/01/1999,16:00:00,2.83,V ugm-3
13/01/1999,17:00:00,3.15,V ugm-3
13/01/1999,18:00:00,3.19,V ugm-3
13/01/1999,19:00:00,3.8,V ugm-3
13/01/1999,20:00:00,5.3,V ugm-3
13/01/1999,21:00:00,4.26,V ugm-3
13/01/1999,22:00:00,3.54,V ugm-3
13/01/1999,23:00:00,3.64,V ugm-3
13/01/1999,24:00:00,2.73,V ugm-3
14/01/1999,01:00:00,No data,V ugm-3
14/01/1999,02:00:00,1.37,V ugm-3
14/01/1999,03:00:00,1.3,V ugm-3
14/01/1999,04:00:00,1.07,V ugm-3
14/01/1999,05:00:00,1.11,V ugm-3
14/01/1999,06:00:00,1.17,V ugm-3
14/01/1999,07:00:00,1.56,V ugm-3
14/01/1999,08:00:00,2.47,V ugm-3
14/01/1999,09:00:00,3.77,V ugm-3
14/01/1999,10:00:00,5.07,V ugm-3
14/01/1999,11:00:00,4.19,V ugm-3
14/01/1999,12:00:00,2.86,V ugm-3
14/01/1999,13:00:00,2.93,V ugm-3
14/01/1999,14:00:00,2.47,V ugm-3
14/01/1999,15:00:00,2.57,V ugm-3
14/01/1999,16:00:00,2.28,V ugm-3
14/01/1999,17:00:00,2.8,V ugm-3
14/01/1999,18:00:00,2.93,V ugm-3
14/01/1999,19:00:00,2.96,V ugm-3
14/01/1999,20:00:00,2.54,V ugm-3
14/01/1999,21:00:00,2.6,V ugm-3
14/01/1999,22:00:00,2.21,V ugm-3
14/01/1999,23:00:00,1.89,V ugm-3
14/01/1999,24:00:00,1.85,V ugm-3
15/01/1999,01:00:00,1.66,V ugm-3
15/01/1999,02:00:00,1.2,V ugm-3
15/01/1999,03:00:00,0.98,V ugm-3
15/01/1999,04:00:00,0.94,V ugm-3
15/01/1999,05:00:00,0.85,V ugm-3
15/01/1999,06:00:00,0.78,V ugm-3
15/01/1999,07:00:00,0.98,V ugm-3
15/01/1999,08:00:00,1.37,V ugm-3
15/01/1999,09:00:00,2.15,V ugm-3
15/01/1999,10:00:00,2.18,V ugm-3
15/01/1999,11:00:00,1.66,V ugm-3
15/01/1999,12:00:00,1.56,V ugm-3
15/01/1999,13:00:00,1.59,V ugm-3
15/01/1999,14:00:00,1.59,V ugm-3
15/01/1999,15:00:00,1.89,V ugm-3
15/01/1999,16:00:00,1.98,V ugm-3
15/01/1999,17:00:00,2.18,V ugm-3
15/01/1999,18:00:00,2.11,V ugm-3
15/01/1999,19:00:00,1.92,V ugm-3
15/01/1999,20:00:00,1.53,V ugm-3
15/01/1999,21:00:00,1.63,V ugm-3
15/01/1999,22:00:00,1.2,V ugm-3
15/01/1999,23:00:00,1.17,V ugm-3
15/01/1999,24:00:00,No data,V ugm-3
16/01/1999,01:00:00,1.14,V ugm-3
16/01/1999,02:00:00,0.98,V ugm-3
16/01/1999,03:00:00,0.88,V ugm-3
16/01/1999,04:00:00,0.85,V ugm-3
16/01/1999,05:00:00,0.81,V ugm-3
16/01/1999,06:00:00,0.78,V ugm-3
16/01/1999,07:00:00,0.94,V ugm-3
16/01/1999,08:00:00,1.07,V ugm-3
16/01/1999,09:00:00,1.92,V ugm-3
16/01/1999,10:00:00,2.24,V ugm-3
16/01/1999,11:00:00,2.7,V ugm-3
16/01/1999,12:00:00,2.8,V ugm-3
16/01/1999,13:00:00,2.86,V ugm-3
16/01/1999,14:00:00,2.89,V ugm-3
16/01/1999,15:00:00,3.15,V ugm-3
16/01/1999,16:00:00,3.02,V ugm-3
16/01/1999,17:00:00,3.54,V ugm-3
16/01/1999,18:00:00,3.45,V ugm-3
16/01/1999,19:00:00,4.26,V ugm-3
16/01/1999,20:00:00,2.96,V ugm-3
16/01/1999,21:00:00,2.6,V ugm-3
16/01/1999,22:00:00,2.24,V ugm-3
16/01/1999,23:00:00,2.37,V ugm-3
16/01/1999,24:00:00,2.24,V ugm-3
17/01/1999,01:00:00,2.8,V ugm-3
17/01/1999,02:00:00,2.57,V ugm-3
17/01/1999,03:00:00,2.02,V ugm-3
17/01/1999,04:00:00,1.92,V ugm-3
17/01/1999,05:00:00,1.98,V ugm-3
17/01/1999,06:00:00,1.11,V ugm-3
17/01/1999,07:00:00,1.01,V ugm-3
17/01/1999,08:00:00,1.01,V ugm-3
17/01/1999,09:00:00,1.3,V ugm-3
17/01/1999,10:00:00,2.57,V ugm-3
17/01/1999,11:00:00,2.05,V ugm-3
17/01/1999,12:00:00,2.18,V ugm-3
17/01/1999,13:00:00,2.34,V ugm-3
17/01/1999,14:00:00,1.95,V ugm-3
17/01/1999,15:00:00,1.95,V ugm-3
17/01/1999,16:00:00,2.24,V ugm-3
17/01/1999,17:00:00,2.63,V ugm-3
17/01/1999,18:00:00,3.19,V ugm-3
17/01/1999,19:00:00,3.06,V ugm-3
17/01/1999,20:00:00,3.51,V ugm-3
17/01/1999,21:00:00,3.06,V ugm-3
17/01/1999,22:00:00,2.57,V ugm-3
17/01/1999,23:00:00,No data,V ugm-3
17/01/1999,24:00:00,2.5,V ugm-3
18/01/1999,01:00:00,1.89,V ugm-3
18/01/1999,02:00:00,1.43,V ugm-3
18/01/1999,03:00:00,1.11,V ugm-3
18/01/1999,04:00:00,1.04,V ugm-3
18/01/1999,05:00:00,1.11,V ugm-3
18/01/1999,06:00:00,1.11,V ugm-3
18/01/1999,07:00:00,1.46,V ugm-3
18/01/1999,08:00:00,2.31,V ugm-3
18/01/1999,09:00:00,4.55,V ugm-3
18/01/1999,10:00:00,6.24,V ugm-3
18/01/1999,11:00:00,2.57,V ugm-3
18/01/1999,12:00:00,2.18,V ugm-3
18/01/1999,13:00:00,1.85,V ugm-3
18/01/1999,14:00:00,1.79,V ugm-3
18/01/1999,15:00:00,1.82,V ugm-3
18/01/1999,16:00:00,1.76,V ugm-3
18/01/1999,17:00:00,1.98,V ugm-3
18/01/1999,18:00:00,2.31,V ugm-3
18/01/1999,19:00:00,2.24,V ugm-3
18/01/1999,20:00:00,2.02,V ugm-3
18/01/1999,21:00:00,1.59,V ugm-3
18/01/1999,22:00:00,1.33,V ugm-3
18/01/1999,23:00:00,1.27,V ugm-3
18/01/1999,24:00:00,1.33,V ugm-3
19/01/1999,01:00:00,1.14,V ugm-3
19/01/1999,02:00:00,1.01,V ugm-3
19/01/1999,03:00:00,0.81,V ugm-3
19/01/1999,04:00:00,0.75,V ugm-3
19/01/1999,05:00:00,0.81,V ugm-3
19/01/1999,06:00:00,0.78,V ugm-3
19/01/1999,07:00:00,0.91,V ugm-3
19/01/1999,08:00:00,1.37,V ugm-3
19/01/1999,09:00:00,No data,V ugm-3
19/01/1999,10:00:00,2.11,V ugm-3
19/01/1999,11:00:00,1.95,V ugm-3
19/01/1999,12:00:00,1.95,V ugm-3
19/01/1999,13:00:00,1.98,V ugm-3
19/01/1999,14:00:00,1.95,V ugm-3
19/01/1999,15:00:00,2.02,V ugm-3
19/01/1999,16:00:00,2.5,V ugm-3
19/01/1999,17:00:00,2.37,V ugm-3
19/01/1999,18:00:00,2.37,V ugm-3
19/01/1999,19:00:00,3.12,V ugm-3
19/01/1999,20:00:00,2.31,V ugm-3
19/01/1999,21:00:00,1.92,V ugm-3
19/01/1999,22:00:00,No data,V ugm-3
19/01/1999,23:00:00,1.3,V ugm-3
19/01/1999,24:00:00,1.17,V ugm-3
20/01/1999,01:00:00,0.94,V ugm-3
20/01/1999,02:00:00,0.78,V ugm-3
20/01/1999,03:00:00,0.68,V ugm-3
20/01/1999,04:00:00,0.68,V ugm-3
20/01/1999,05:00:00,0.72,V ugm-3
20/01/1999,06:00:00,0.68,V ugm-3
20/01/1999,07:00:00,0.85,V ugm-3
20/01/1999,08:00:00,1.17,V ugm-3
20/01/1999,09:00:00,1.85,V ugm-3
20/01/1999,10:00:00,2.24,V ugm-3
20/01/1999,11:00:00,2.05,V ugm-3
20/01/1999,12:00:00,2.34,V ugm-3
20/01/1999,13:00:00,2.54,V ugm-3
20/01/1999,14:00:00,2.34,V ugm-3
20/01/1999,15:00:00,2.24,V ugm-3
20/01/1999,16:00:00,2.41,V ugm-3
20/01/1999,17:00:00,3.32,V ugm-3
20/01/1999,18:00:00,3.25,V ugm-3
20/01/1999,19:00:00,4.71,V ugm-3
20/01/1999,20:00:00,4.49,V ugm-3
20/01/1999,21:00:00,3.48,V ugm-3
20/01/1999,22:00:00,3.25,V ugm-3
20/01/1999,23:00:00,3.06,V ugm-3
20/01/1999,24:00:00,2.7,V ugm-3
21/01/1999,01:00:00,2.67,V ugm-3
21/01/1999,02:00:00,2.18,V ugm-3
21/01/1999,03:00:00,2.24,V ugm-3
21/01/1999,04:00:00,2.08,V ugm-3
21/01/1999,05:00:00,2.34,V ugm-3
21/01/1999,06:00:00,2.8,V ugm-3
21/01/1999,07:00:00,3.35,V ugm-3
21/01/1999,08:00:00,5.85,V ugm-3
21/01/1999,09:00:00,10.08,V ugm-3
21/01/1999,10:00:00,10.99,V ugm-3
21/01/1999,11:00:00,12.42,V ugm-3
21/01/1999,12:00:00,15.83,V ugm-3
21/01/1999,13:00:00,13.2,V ugm-3
21/01/1999,14:00:00,9.59,V ugm-3
21/01/1999,15:00:00,7.61,V ugm-3
21/01/1999,16:00:00,6.66,V ugm-3
21/01/1999,17:00:00,5.56,V ugm-3
21/01/1999,18:00:00,11.31,V ugm-3
21/01/1999,19:00:00,17.19,V ugm-3
21/01/1999,20:00:00,8.52,V ugm-3
21/01/1999,21:00:00,No data,V ugm-3
21/01/1999,22:00:00,6.4,V ugm-3
21/01/1999,23:00:00,7.28,V ugm-3
21/01/1999,24:00:00,6.7,V ugm-3
22/01/1999,01:00:00,5.62,V ugm-3
22/01/1999,02:00:00,6.27,V ugm-3
22/01/1999,03:00:00,3.38,V ugm-3
22/01/1999,04:00:00,3.12,V ugm-3
22/01/1999,05:00:00,3.25,V ugm-3
22/01/1999,06:00:00,3.8,V ugm-3
22/01/1999,07:00:00,4.06,V ugm-3
22/01/1999,08:00:00,6.92,V ugm-3
22/01/1999,09:00:00,11.8,V ugm-3
22/01/1999,10:00:00,15.24,V ugm-3
22/01/1999,11:00:00,18.88,V ugm-3
22/01/1999,12:00:00,29.58,V ugm-3
22/01/1999,13:00:00,14.63,V ugm-3
22/01/1999,14:00:00,11.64,V ugm-3
22/01/1999,15:00:00,13.62,V ugm-3
22/01/1999,16:00:00,21.52,V ugm-3
22/01/1999,17:00:00,20.93,V ugm-3
22/01/1999,18:00:00,31.53,V ugm-3
22/01/1999,19:00:00,23.95,V ugm-3
22/01/1999,20:00:00,20.44,V ugm-3
22/01/1999,21:00:00,20.93,V ugm-3
22/01/1999,22:00:00,22.36,V ugm-3
22/01/1999,23:00:00,20.48,V ugm-3
22/01/1999,24:00:00,17.42,V ugm-3
23/01/1999,01:00:00,13.13,V ugm-3
23/01/1999,02:00:00,9.17,V ugm-3
23/01/1999,03:00:00,7.7,V ugm-3
23/01/1999,04:00:00,8.58,V ugm-3
23/01/1999,05:00:00,8.19,V ugm-3
23/01/1999,06:00:00,8.78,V ugm-3
23/01/1999,07:00:00,8.74,V ugm-3
23/01/1999,08:00:00,7.7,V ugm-3
23/01/1999,09:00:00,8.26,V ugm-3
23/01/1999,10:00:00,4.55,V ugm-3
23/01/1999,11:00:00,4.52,V ugm-3
23/01/1999,12:00:00,3.45,V ugm-3
23/01/1999,13:00:00,2.96,V ugm-3
23/01/1999,14:00:00,2.67,V ugm-3
23/01/1999,15:00:00,2.34,V ugm-3
23/01/1999,16:00:00,2.37,V ugm-3
23/01/1999,17:00:00,2.99,V ugm-3
23/01/1999,18:00:00,2.89,V ugm-3
23/01/1999,19:00:00,2.86,V ugm-3
23/01/1999,20:00:00,No data,V ugm-3
23/01/1999,21:00:00,2.73,V ugm-3
23/01/1999,22:00:00,2.47,V ugm-3
23/01/1999,23:00:00,2.41,V ugm-3
23/01/1999,24:00:00,2.54,V ugm-3
24/01/1999,01:00:00,2.67,V ugm-3
24/01/1999,02:00:00,2.63,V ugm-3
24/01/1999,03:00:00,2.31,V ugm-3
24/01/1999,04:00:00,2.24,V ugm-3
24/01/1999,05:00:00,1.89,V ugm-3
24/01/1999,06:00:00,2.08,V ugm-3
24/01/1999,07:00:00,1.92,V ugm-3
24/01/1999,08:00:00,1.76,V ugm-3
24/01/1999,09:00:00,1.66,V ugm-3
24/01/1999,10:00:00,1.95,V ugm-3
24/01/1999,11:00:00,2.57,V ugm-3
24/01/1999,12:00:00,2.99,V ugm-3
24/01/1999,13:00:00,3.41,V ugm-3
24/01/1999,14:00:00,2.73,V ugm-3
24/01/1999,15:00:00,2.7,V ugm-3
24/01/1999,16:00:00,2.93,V ugm-3
24/01/1999,17:00:00,3.84,V ugm-3
24/01/1999,18:00:00,3.12,V ugm-3
24/01/1999,19:00:00,2.8,V ugm-3
24/01/1999,20:00:00,2.6,V ugm-3
24/01/1999,21:00:00,1.76,V ugm-3
24/01/1999,22:00:00,1.63,V ugm-3
24/01/1999,23:00:00,1.37,V ugm-3
24/01/1999,24:00:00,1.2,V ugm-3
25/01/1999,01:00:00,0.78,V ugm-3
25/01/1999,02:00:00,0.68,V ugm-3
25/01/1999,03:00:00,0.59,V ugm-3
25/01/1999,04:00:00,0.52,V ugm-3
25/01/1999,05:00:00,0.59,V ugm-3
25/01/1999,06:00:00,0.55,V ugm-3
25/01/1999,07:00:00,0.68,V ugm-3
